100,100,75,68.75
93.75,90.625,65.625,64.0625
89.0625,88.28125,63.28125,62.890625
87.890625,87.6953125,62.6953125,62.59765625
87.59765625,87.548828125,62.548828125,62.5244140625
87.5244140625,87.51220703125,62.51220703125,62.506103515625
87.506103515625,87.5030517578125,62.5030517578125,62.5015258789062
87.5015258789062,87.5007629394531,62.5007629394531,62.5003814697266
87.5003814697266,87.5001907348633,62.5001907348633,62.5000953674316
87.5000953674316,87.5000476837158,62.5000476837158,62.5000238418579
87.5000238418579,87.500011920929,62.500011920929,62.5000059604645
87.5000059604645,87.5000029802322,62.5000029802322,62.5000014901161
87.5000014901161,87.5000007450581,62.5000007450581,62.500000372529
87.500000372529,87.5000001862645,62.5000001862645,62.5000000931323
87.5000000931323,87.5000000465661,62.5000000465661,62.5000000232831
87.5000000232831,87.5000000116415,62.5000000116415,62.5000000058208
87.5000000058208,87.5000000029104,62.5000000029104,62.5000000014552
87.5000000014552,87.5000000007276,62.5000000007276,62.5000000003638
87.5000000003638,87.5000000001819,62.5000000001819,62.5000000000909
87.5000000000909,87.5000000000455,62.5000000000455,62.5000000000227
