2,1.6,1.28
1.424,1.4592,1.42336
1.423488,1.4306304,1.42917632
1.42803866,1.42855701,1.42868087
1.42855242,1.42855334,1.42857885
1.42857356,1.42856952,1.42857138
1.42857182,1.42857136,1.42857136
1.42857145,1.42857144,1.42857142
1.42857143,1.42857143,1.42857143
1.42857143,1.42857143,1.42857143
1.42857143,1.42857143,1.42857143
1.42857143,1.42857143,1.42857143
1.42857143,1.42857143,1.42857143
1.42857143,1.42857143,1.42857143
1.42857143,1.42857143,1.42857143
1.42857143,1.42857143,1.42857143
1.42857143,1.42857143,1.42857143
1.42857143,1.42857143,1.42857143
1.42857143,1.42857143,1.42857143
1.42857143,1.42857143,1.42857143
